formula,Crystal System,band_gap_calculated (eV)
LiIrN2,Orthorhombic,0
LiIrN2,Orthorhombic,0
LiIrRh,Cubic,0
LiLa2Al,Cubic,0
LiLa2Cd,Orthorhombic,0
LiLa2Hg,Orthorhombic,0
LiLa2Ir,Cubic,0
LiLa2Os,Cubic,0
LiLa2Ru,Cubic,0
LiLa2Tl,Orthorhombic,0
LiLaAu2,Orthorhombic,0
LiLaAu2,Cubic,0
LiLaBi2,Tetragonal,0
LiLaGe2,Orthorhombic,0
LiLaHg2,Cubic,0
LiLaIn2,Orthorhombic,0
LiLaMg14,Hexagonal,0
LiLaMg14,Orthorhombic,0
LiLaMg6,Orthorhombic,0
LiLaMg6,Orthorhombic,0
LiLaO3,Cubic,0
LiLaSn2,Orthorhombic,0
LiLaTl2,Orthorhombic,0
LiLaTl2,Cubic,0
LiLaZn2,Orthorhombic,0
LiLu2Al,Cubic,0
LiLu2Au,Cubic,0
LiLu2Co,Cubic,0
LiLu2Ga,Cubic,0
LiLu2In,Cubic,0
LiLu2Ir,Cubic,0
LiLu2Os,Cubic,0
LiLu2Pd,Cubic,0
LiLu2Pt,Cubic,0
LiLu2Re,Cubic,0
LiLu2Rh,Cubic,0
LiLu2Ru,Cubic,0
LiLu2Tc,Cubic,0
LiLuAu2,Cubic,0
LiLuF2,Tetragonal,0
LiLuGe,Hexagonal,0
LiLuHg2,Cubic,0
LiLuIn2,Cubic,0
LiLuO2,Monoclinic,0
LiLuO3,Cubic,0
LiLuPd2,Cubic,0
LiLuPt2,Cubic,0
LiLuRh2,Cubic,0
LiLuSn2,Orthorhombic,0
LiLuTl2,Cubic,0
LiMg14Al,Hexagonal,0
LiMg14Al,Orthorhombic,0
LiMg14B,Hexagonal,0
LiMg14B,Orthorhombic,0
LiMg14Bi,Orthorhombic,0
LiMg14Bi,Hexagonal,0
LiMg14C,Hexagonal,0
LiMg14C,Orthorhombic,0
LiMg14Cd,Hexagonal,0
LiMg14Cd,Orthorhombic,0
LiMg14Co,Hexagonal,0
LiMg14Co,Orthorhombic,0
LiMg14Cr,Orthorhombic,0
LiMg14Cr,Hexagonal,0
LiMg14Cu,Hexagonal,0
LiMg14Cu,Orthorhombic,0
LiMg14Fe,Hexagonal,0
LiMg14Fe,Orthorhombic,0
LiMg14Ga,Hexagonal,0
LiMg14Ga,Orthorhombic,0
LiMg14Mn,Hexagonal,0
LiMg14Mn,Orthorhombic,0
LiMg14Mo,Hexagonal,0
LiMg14Mo,Orthorhombic,0
LiMg14Nb,Orthorhombic,0
LiMg14Nb,Hexagonal,0
LiMg14Ni,Orthorhombic,0
LiMg14Ni,Hexagonal,0
LiMg14Sb,Hexagonal,0
LiMg14Sb,Orthorhombic,0
LiMg14Si,Hexagonal,0
LiMg14Si,Orthorhombic,0
LiMg14Sn,Hexagonal,0
LiMg14Sn,Orthorhombic,0
LiMg14Ti,Hexagonal,0
LiMg14Ti,Orthorhombic,0
LiMg14V,Hexagonal,0
LiMg14V,Orthorhombic,0
LiMg14W,Hexagonal,0
LiMg14W,Orthorhombic,0
LiMg14Zn,Hexagonal,0
LiMg14Zn,Orthorhombic,0
LiMg14Zr,Hexagonal,0
LiMg14Zr,Orthorhombic,0
LiMg17Al11,Monoclinic,0
LiMg2Ag,Cubic,0
LiMg2Al,Orthorhombic,0
LiMg2Au,Cubic,0
LiMg2Cd,Cubic,0
LiMg2Cl3,Tetragonal,0
LiMg2Ga,Cubic,0
LiMg2Ge,Cubic,0
LiMg2Hg,Cubic,0
LiMg2In,Orthorhombic,0
LiMg2In,Cubic,0
LiMg2Ir,Cubic,0
LiMg2Ni,Cubic,0
LiMg2Pb,Cubic,0
LiMg2Pd,Cubic,0
LiMg2Pt,Cubic,0
LiMg2Rh,Cubic,0
LiMg2Si,Cubic,0
LiMg2Tl,Cubic,0
LiMg2Zn,Cubic,0
LiMg3O4,Cubic,0
LiMg6Al,Orthorhombic,0
LiMg6Al,Orthorhombic,0
LiMg6B,Orthorhombic,0
LiMg6B,Orthorhombic,0
LiMg6Bi,Orthorhombic,0
LiMg6Bi,Orthorhombic,0
LiMg6C,Orthorhombic,0
LiMg6C,Orthorhombic,0
LiMg6Cd,Orthorhombic,0
LiMg6Cd,Orthorhombic,0
LiMg6Co,Orthorhombic,0
LiMg6Co,Orthorhombic,0
LiMg6Cr,Orthorhombic,0
LiMg6Cr,Orthorhombic,0
LiMg6Cu,Orthorhombic,0
LiMg6Cu,Orthorhombic,0
LiMg6Fe,Orthorhombic,0
LiMg6Fe,Orthorhombic,0
LiMg6Ga,Orthorhombic,0
LiMg6Ga,Orthorhombic,0
LiMg6Mn,Orthorhombic,0
LiMg6Mn,Orthorhombic,0
LiMg6Mo,Orthorhombic,0
LiMg6Mo,Orthorhombic,0
LiMg6Mo,Tetragonal,0
LiMg6Nb,Orthorhombic,0
LiMg6Nb,Orthorhombic,0
LiMg6Ni,Orthorhombic,0
LiMg6Ni,Orthorhombic,0
LiMg6Sb,Orthorhombic,0
LiMg6Sb,Orthorhombic,0
LiMg6Si,Orthorhombic,0
LiMg6Si,Orthorhombic,0
LiMg6Sn,Orthorhombic,0
LiMg6Sn,Orthorhombic,0
LiMg6Ti,Orthorhombic,0
LiMg6Ti,Orthorhombic,0
LiMg6V,Orthorhombic,0
LiMg6V,Orthorhombic,0
LiMg6W,Orthorhombic,0
LiMg6W,Orthorhombic,0
LiMg6Zn,Orthorhombic,0
LiMg6Zn,Orthorhombic,0
LiMg6Zr,Orthorhombic,0
LiMg6Zr,Orthorhombic,0
LiMg9B20,Triclinic,0
LiMgAg2,Cubic,0
LiMgAu2,Cubic,0
LiMgCd2,Cubic,0
LiMgGa2,Orthorhombic,0
LiMgHg2,Orthorhombic,0
LiMgHg2,Cubic,0
LiMgIn2,Cubic,0
LiMgIn2,Cubic,0
LiMgIr,Cubic,0
LiMgO3,Cubic,0
LiMgP,Cubic,0
LiMgPb2,Cubic,0
LiMgPd2,Cubic,0
LiMgTl2,Cubic,0
LiMgZn2,Orthorhombic,0
LiMn10O20,Tetragonal,0
LiMn12O24,Monoclinic,0
LiMn16O32,Monoclinic,0
LiMn16O32,Monoclinic,0
LiMn28O56,Trigonal,0
LiMn2F5,Monoclinic,0
LiMn2F6,Tetragonal,0
LiMn2F6,Monoclinic,0
LiMn2F7,Monoclinic,0
LiMn2N3,Orthorhombic,0
LiMn2O3,Monoclinic,0
LiMn2O4,Monoclinic,0
LiMn2O4,Orthorhombic,0
LiMn2O4,Orthorhombic,0
LiMn2O4,Cubic,0
LiMn2O4,Orthorhombic,0
LiMn3O4,Monoclinic,0
LiMn3O4,Monoclinic,0
LiMn3O4,Triclinic,0
LiMn3O4,Monoclinic,0
LiMn3O5,Orthorhombic,0
LiMn3O6,Monoclinic,0
LiMn3O6,Tetragonal,0
LiMn3O6,Triclinic,0
LiMn4O8,Orthorhombic,0
LiMn4O8,Cubic,0
LiMn4O8,Tetragonal,0
LiMn4O8,Cubic,0
LiMn4O8,Trigonal,0
LiMn4O8,Monoclinic,0
LiMn4O8,Monoclinic,0
LiMn5O8,Cubic,0
LiMn6N7,Monoclinic,0
LiMn6O12,Monoclinic,0
LiMn7O12,Cubic,0
LiMn7O12,Tetragonal,0
LiMn7O14,Monoclinic,0
LiMn8O16,Monoclinic,0
LiMn8O16,Tetragonal,0
LiMn8O16,Orthorhombic,0
LiMn9Se10,Triclinic,0
LiMnAs,Cubic,0
LiMnAs,Tetragonal,0
LiMnAs2,Tetragonal,0
LiMnF3,Orthorhombic,0
LiMnF3,Monoclinic,0
LiMnF3,Orthorhombic,0
LiMnF4,Tetragonal,0
LiMnF4,Orthorhombic,0
LiMnF5,Triclinic,0
LiMnF6,Trigonal,0
LiMnIr2,Cubic,0
LiMnN,Orthorhombic,0
LiMnN,Orthorhombic,0
LiMnN2,Tetragonal,0
LiMnO2,Triclinic,0
LiMnO2,Triclinic,0
LiMnO2,Orthorhombic,0
LiMnO2,Triclinic,0
LiMnO2,Trigonal,0
LiMnO2,Trigonal,0
LiMnO2,Tetragonal,0
LiMnO2,Tetragonal,0
LiMnO2,Orthorhombic,0
LiMnO2,Monoclinic,0
LiMnO2,Monoclinic,0
LiMnO2,Triclinic,0
LiMnO2,Triclinic,0
LiMnO3,Orthorhombic,0
LiMnO7,Hexagonal,0
LiMnP,Tetragonal,0
LiMnP,Tetragonal,0
LiMnP2,Tetragonal,0
LiMnPd2,Cubic,0
LiMnPt2,Cubic,0
LiMnRh2,Orthorhombic,0
LiMnSb,Tetragonal,0
LiMnSb2,Tetragonal,0
LiMnSe2,Trigonal,0
LiMnTe2,Trigonal,0
LiMo3O8,Trigonal,0
LiMoN2,Trigonal,0
LiMoO2,Monoclinic,0
LiMoO2,Trigonal,0
LiMoO2,Orthorhombic,0
LiNO3,Trigonal,0
LiNO3,Monoclinic,0
LiNb2O,Hexagonal,0
LiNb2O4,Orthorhombic,0
LiNb7O12,Monoclinic,0
LiNb8O10,Tetragonal,0
LiNb8O14,Orthorhombic,0
LiNbAs2,Tetragonal,0
LiNbAs2,Monoclinic,0
LiNbIr2,Cubic,0
LiNbO3,Triclinic,0
LiNbRh2,Cubic,0
LiNbRu2,Cubic,0
LiNd2Al,Cubic,0
LiNd2Ga,Cubic,0
LiNd2Ir,Cubic,0
LiNd2O6,Monoclinic,0
LiNd2O6,Monoclinic,0
LiNd2O6,Monoclinic,0
LiNd2Os,Cubic,0
LiNd2Rh,Cubic,0
LiNd2Ru,Cubic,0
LiNdAu2,Cubic,0
LiNdGe,Hexagonal,0
LiNdGe2,Orthorhombic,0
LiNdHg2,Cubic,0
LiNdIn2,Cubic,0
LiNdO3,Cubic,0
LiNdSe2,Tetragonal,0
LiNdSn,Cubic,0
LiNdSn2,Orthorhombic,0
LiNdTl2,Cubic,0
LiNdZn2,Cubic,0
LiNi2Ge,Cubic,0
LiNi2O3,Triclinic,0
LiNi2O3,Monoclinic,0
LiNi2O3,Monoclinic,0
LiNi2Sb,Cubic,0
LiNi2Sn,Cubic,0
LiNi3O4,Orthorhombic,0
LiNi3O4,Monoclinic,0
LiNi3O4,Orthorhombic,0
LiNi3P2,Monoclinic,0
LiNi4O5,Tetragonal,0
LiNi6O7,Triclinic,0
LiNi9O10,Triclinic,0
LiNi9O13,Monoclinic,0
LiNi9O13,Triclinic,0
LiNi9O13,Monoclinic,0
LiNi9O13,Monoclinic,0
LiNi9O13,Monoclinic,0
LiNi9O13,Triclinic,0
LiNi9S10,Monoclinic,0
LiNi9S10,Triclinic,0
LiNiH2,Tetragonal,0
LiNiN,Hexagonal,0
LiNiO2,Orthorhombic,0
LiNiO2,Monoclinic,0
LiNiO2,Orthorhombic,0
LiNiO2,Monoclinic,0
LiNiO2,Monoclinic,0
LiNiO2,Monoclinic,0
LiNiO2,Triclinic,0
LiNiO2,Monoclinic,0
LiNiO2,Orthorhombic,0
LiNiO2,Trigonal,0
LiNiO2,Monoclinic,0
LiNiO2,Hexagonal,0
LiNiO2,Monoclinic,0
LiNiO2,Orthorhombic,0
LiNiO2,Triclinic,0
LiNiO2,Tetragonal,0
LiNiO2,Trigonal,0
LiNiO2,Triclinic,0
LiNiO2,Monoclinic,0
LiNiO2,Monoclinic,0
LiNiO2,Triclinic,0
LiNiO3,Cubic,0
LiNiP,Tetragonal,0
LiNiS2,Trigonal,0
LiNiS2,Monoclinic,0
LiNpIr2,Cubic,0
LiNpRh2,Cubic,0
LiNpRu2,Cubic,0
LiOs2N3,Orthorhombic,0
LiOsN2,Orthorhombic,0
LiOsN2,Tetragonal,0
LiOsO3,Trigonal,0
LiOsO3,Trigonal,0
LiPH2,Tetragonal,0
LiPO4,Trigonal,0
LiPRu2,Orthorhombic,0
LiPaPt2,Cubic,0
LiPaRu2,Cubic,0
LiPbN,Hexagonal,0
LiPd2Pb,Cubic,0
LiPd5O6,Monoclinic,0
LiPdAu2,Cubic,0
LiPdN,Tetragonal,0
LiPdN,Tetragonal,0
LiPdPb2,Orthorhombic,0
LiPdW2,Cubic,0
LiPm2Al,Cubic,0
LiPm2Co,Cubic,0
LiPm2Ga,Cubic,0
LiPm2Ge,Cubic,0
LiPm2Ir,Cubic,0
LiPm2Os,Cubic,0
LiPm2Pb,Cubic,0
LiPm2Pt,Cubic,0
LiPm2Rh,Cubic,0
LiPm2Ru,Cubic,0
LiPm2Si,Cubic,0
LiPm2Sn,Cubic,0
LiPmAu2,Cubic,0
LiPmGa2,Cubic,0
LiPmHg2,Cubic,0
LiPmIn2,Cubic,0
LiPmO3,Cubic,0
LiPmTl2,Cubic,0
LiPmZn2,Cubic,0
LiPr2Al,Cubic,0
LiPr2Ga,Cubic,0
LiPr2Ir,Cubic,0
LiPr2Os,Cubic,0
LiPr2Rh,Cubic,0
LiPr2Ru,Cubic,0
LiPrAu2,Cubic,0
LiPrGe,Hexagonal,0
LiPrGe2,Orthorhombic,0
LiPrHg2,Cubic,0
LiPrO3,Cubic,0
LiPrSn,Cubic,0
LiPrSn2,Orthorhombic,0
LiPrTl2,Cubic,0
LiPrZn2,Cubic,0
LiPt3O4,Cubic,0
LiPtF6,Trigonal,0
LiPtN,Orthorhombic,0
LiPtN,Hexagonal,0
LiPtO2,Monoclinic,0
LiRe2N3,Orthorhombic,0
LiReN2,Orthorhombic,0
LiReN2,Orthorhombic,0
LiReN2,Tetragonal,0
LiReO3,Trigonal,0
LiRh2N3,Orthorhombic,0
LiRh2Pb,Cubic,0
LiRhF6,Trigonal,0
LiRu2N3,Orthorhombic,0
LiRu2W,Cubic,0
LiRuN,Orthorhombic,0
LiRuN2,Tetragonal,0
LiRuN2,Orthorhombic,0
LiRuN2,Orthorhombic,0
LiRuO2,Orthorhombic,0
LiRuO3,Cubic,0
LiSbAu,Cubic,0
LiSbN2,Tetragonal,0
LiSbPd2,Cubic,0
LiSbRh2,Cubic,0
LiSc2Al,Orthorhombic,0
LiSc2Au,Cubic,0
LiSc2Co,Orthorhombic,0
LiSc2Ga,Cubic,0
LiSc2Hg,Orthorhombic,0
LiSc2In,Orthorhombic,0
LiSc2Ir,Cubic,0
LiSc2Os,Cubic,0
LiSc2Pd,Orthorhombic,0
LiSc2Pd,Cubic,0
LiSc2Pt,Cubic,0
LiSc2Rh,Cubic,0
LiSc2Ru,Cubic,0
LiSc2Tc,Cubic,0
LiSc2Tl,Orthorhombic,0
LiScAg2,Orthorhombic,0
LiScAu2,Cubic,0
LiScHg2,Cubic,0
LiScI3,Hexagonal,0
LiScIn2,Cubic,0
LiScPd2,Cubic,0
LiScPt2,Cubic,0
LiScRh2,Orthorhombic,0
LiScRh2,Cubic,0
LiScTl2,Cubic,0
LiSi3Pd,Tetragonal,0
LiSiAg2,Cubic,0
LiSiAg2,Cubic,0
LiSiAg2,Tetragonal,0
LiSiC2,Tetragonal,0
LiSiIr2,Cubic,0
LiSiNi2,Cubic,0
LiSiO3,Cubic,0
LiSiPd2,Cubic,0
LiSiPt2,Cubic,0
LiSiRh2,Cubic,0
LiSiRu2,Cubic,0
LiSm2Al,Cubic,0
LiSm2Ga,Cubic,0
LiSm2Ir,Cubic,0
LiSm2Os,Cubic,0
LiSm2Ru,Cubic,0
LiSmAu2,Cubic,0
LiSmGe,Hexagonal,0
LiSmGe2,Orthorhombic,0
LiSmHg2,Cubic,0
LiSmIn2,Cubic,0
LiSmO3,Cubic,0
LiSmSn,Hexagonal,0
LiSmSn2,Orthorhombic,0
LiSmTl2,Cubic,0
LiSn2Ir,Orthorhombic,0
LiSn4Au3,Hexagonal,0
LiSn4Ir,Tetragonal,0
LiSn4Rh,Tetragonal,0
LiSn4Ru,Tetragonal,0
LiSn5Rh3,Orthorhombic,0
LiSnAu,Hexagonal,0
LiSnAu2,Cubic,0
LiSnIr2,Cubic,0
LiSnN,Orthorhombic,0
LiSnN,Hexagonal,0
LiSnPd2,Cubic,0
LiSnPt2,Cubic,0
LiSnRh2,Cubic,0
LiSnS2,Trigonal,0
LiSnS2,Trigonal,0
LiSnSb,Hexagonal,0
LiTa2O6,Trigonal,0
LiTa2Os,Orthorhombic,0
LiTa2Re,Orthorhombic,0
LiTa3N4,Orthorhombic,0
LiTa4O12,Cubic,0
LiTa6O15,Orthorhombic,0
LiTaBe,Cubic,0
LiTaIr2,Cubic,0
LiTaN2,Hexagonal,0
LiTaRh2,Cubic,0
LiTaRu2,Cubic,0
LiTaSe2,Trigonal,0
LiTaW2,Cubic,0
LiTb2Ir,Cubic,0
LiTb5Sn3,Hexagonal,0
LiTbAu2,Cubic,0
LiTbGe,Hexagonal,0
LiTbHg2,Cubic,0
LiTbIn2,Cubic,0
LiTbSn2,Orthorhombic,0
LiTbTl2,Cubic,0
LiTc2Pd,Cubic,0
LiTcO3,Cubic,0
LiTePd2,Cubic,0
LiTh2Tc,Cubic,0
LiThAu2,Cubic,0
LiThHg2,Cubic,0
LiThPt2,Cubic,0
LiThRh2,Cubic,0
LiTi11O20,Triclinic,0
LiTi2Ir,Orthorhombic,0
LiTi2Ir,Cubic,0
LiTi2O4,Orthorhombic,0
LiTi2O4,Monoclinic,0
LiTi2O4,Monoclinic,0
LiTi2O4,Orthorhombic,0
LiTi2O4,Orthorhombic,0
LiTi2O4,Orthorhombic,0
LiTi2O4,Cubic,0
LiTi2O4,Monoclinic,0
LiTi2O4,Orthorhombic,0
LiTi2O4,Monoclinic,0
LiTi2O4,Orthorhombic,0
LiTi2O4,Orthorhombic,0
LiTi2O4,Triclinic,0
LiTi2O4,Hexagonal,0
LiTi2O4,Triclinic,0
LiTi2O4,Monoclinic,0
LiTi2Os,Orthorhombic,0
LiTi3O4,Orthorhombic,0
LiTi3O4,Orthorhombic,0
LiTi3O4,Orthorhombic,0
LiTi3O6,Orthorhombic,0
LiTi3O6,Monoclinic,0
LiTi4O6,Monoclinic,0
LiTi4O6,Monoclinic,0
LiTi4O8,Monoclinic,0
LiTi4O8,Monoclinic,0
LiTi4O8,Monoclinic,0
LiTi4O8,Trigonal,0
LiTi4O8,Monoclinic,0
LiTi4O8,Triclinic,0
LiTi6O12,Monoclinic,0
LiTi6O12,Monoclinic,0
