formula,Crystal System,band_gap_calculated (eV)
CsCr(MoO4)2,Trigonal,3.1264
GdB2HO5,Monoclinic,3.1258
K2RbPrI6,Cubic,3.1256
LiCoPO4,Monoclinic,3.1256
Pr3VGeO9,Monoclinic,3.1255
Mg6FeNiO8,Tetragonal,3.1255
Mn2PClO4,Orthorhombic,3.1252
LiCoPO4,Orthorhombic,3.1252
KY(TeO3)2,Orthorhombic,3.1251
HoCo(BO2)5,Monoclinic,3.125
Sm2Ta2Cl2O7,Monoclinic,3.1249
Li2CrP2O7,Monoclinic,3.1248
Na2LiYBr6,Cubic,3.1247
CaMg6SiO8,Tetragonal,3.1243
Nd4Zr3TiO14,Trigonal,3.1241
Li4Cr3GaO8,Triclinic,3.124
Mg2Nb2FeO8,Monoclinic,3.1238
Li2FeSiO4,Orthorhombic,3.1236
Rb2NaNdI6,Cubic,3.1233
BaSrZr2O6,Orthorhombic,3.123
LiH6BrO7,Hexagonal,3.123
HoTiClO3,Monoclinic,3.123
Fe7P6(HO6)4,Triclinic,3.1224
YCo(BO2)5,Monoclinic,3.1218
NaGaGeO4,Monoclinic,3.1217
NaNb2H7O9,Monoclinic,3.1217
CaSmAlO4,Tetragonal,3.1214
Li3Er(NO3)6,Monoclinic,3.1214
Na2NbAsO6,Monoclinic,3.1214
Nd3VGeO9,Monoclinic,3.1213
RbGd(MoO4)2,Monoclinic,3.1212
BaCaZr2O6,Orthorhombic,3.1207
SmCo(BO2)5,Monoclinic,3.1202
Li2AlFeO4,Orthorhombic,3.1197
Ca2Zr5Ti2O16,Orthorhombic,3.1195
MgTa2(FeO4)2,Monoclinic,3.1195
LiCr(CO3)2,Monoclinic,3.1192
LiSi6Bi9O26,Trigonal,3.1191
Sr3Li3La5O12,Monoclinic,3.1187
Li2CrP2O7,Triclinic,3.1186
K2SbH5O6,Triclinic,3.1185
NdCo(BO2)5,Monoclinic,3.1184
Cs2AlInCl6,Cubic,3.1183
Li2Ni(CO3)2,Triclinic,3.118
Rb3ScV2O8,Trigonal,3.118
BaV2CdO7,Orthorhombic,3.1179
CsTb(MoO4)2,Monoclinic,3.1179
HoAl3(PbO4)2,Cubic,3.1179
LiNiPO4,Monoclinic,3.1173
LiFeSi3O8,Monoclinic,3.1168
NaGaGeO4,Monoclinic,3.1167
Li2CoP2O7,Orthorhombic,3.1165
Li2CoP2O7,Monoclinic,3.1161
K2NaNdI6,Cubic,3.1158
Sr2ZnGe2O7,Tetragonal,3.1158
LaCo(BO2)5,Monoclinic,3.1157
H3CSN2,Monoclinic,3.1156
AsHPbO4,Monoclinic,3.1155
Ca4Ta2(SO4)9,Trigonal,3.1155
NaMg30WO32,Tetragonal,3.1153
Zn4Si2H2O9,Monoclinic,3.115
Cs2NaPrI6,Cubic,3.1147
RbGd(MoO4)2,Orthorhombic,3.1143
LiFe4(PO4)3,Triclinic,3.1139
Li2CoP2O7,Monoclinic,3.1138
Sr3LaNb3O12,Trigonal,3.1136
La3Gd(ClO)4,Orthorhombic,3.1135
TlCo(CO)4,Cubic,3.1135
Ca5Bi6(Cl3O2)4,Orthorhombic,3.1135
Ba4LiTa3O12,Hexagonal,3.1133
K3Si6H6N11,Cubic,3.1133
KNb(BO3)2,Orthorhombic,3.1131
Li3Bi2(PO4)3,Monoclinic,3.1131
BaMg6SnO8,Tetragonal,3.1129
GaAg(SO4)2,Monoclinic,3.1128
MgTa5(PO4)9,Trigonal,3.1127
Ca2CoSi2O7,Orthorhombic,3.1123
TeC12(ClF5)2,Monoclinic,3.1123
KSc(WO4)2,Monoclinic,3.1121
MgGaBO4,Orthorhombic,3.112
Rb2NaPrI6,Cubic,3.112
H4BrNO4,Orthorhombic,3.1119
LiZnAsO4,Trigonal,3.1119
Li3Lu(NO3)6,Monoclinic,3.1118
Rb2NaScBr6,Cubic,3.1115
MgTiAs2O7,Monoclinic,3.1115
Ni3Se4(ClO5)2,Monoclinic,3.1114
LuAl3(PbO4)2,Cubic,3.1113
H6CN8O5,Monoclinic,3.1104
Li3Sb3(PO4)4,Triclinic,3.1104
LiNiPO4,Orthorhombic,3.1097
LiTiPO5,Orthorhombic,3.1096
Na4P2H20O17,Monoclinic,3.1095
Li3Y(NO3)6,Monoclinic,3.1094
RbMg6SbO8,Tetragonal,3.1092
La3As2BrO7,Tetragonal,3.1086
BaCo2(PO4)2,Trigonal,3.1084
SnH4(NF)2,Monoclinic,3.1084
NaLiV2O6,Triclinic,3.1083
Li3Dy(NO3)6,Monoclinic,3.1081
Li3FeB4O9,Monoclinic,3.1078
LiCrP2O7,Monoclinic,3.1077
CaNi2(PO4)2,Monoclinic,3.1073
Mg6VFeO8,Tetragonal,3.1069
MgTa2(FeO4)2,Monoclinic,3.1068
RbVSeO5,Monoclinic,3.1068
Li2V(CO3)2,Monoclinic,3.1065
Li2Mn2(SiO3)3,Orthorhombic,3.1064
Ba2ZnGe2O7,Tetragonal,3.1063
Li3Lu3(TeO6)2,Cubic,3.1062
LiCr(PO3)3,Orthorhombic,3.1062
Cs2NaScBr6,Cubic,3.1061
NdAl3(PbO4)2,Cubic,3.1059
Cs3In3(PO4)4,Monoclinic,3.1055
Sr2TbNbO6,Cubic,3.1054
Li2ZnGeO4,Monoclinic,3.1053
KTe3O6F,Trigonal,3.1053
Li3Mo2(PO4)3,Monoclinic,3.1046
LiFePO4,Hexagonal,3.1045
ZnFe(SiO3)2,Monoclinic,3.1041
Li3Tb(NO3)6,Monoclinic,3.104
RbEr(MoO4)2,Monoclinic,3.1038
KAg(CN)2,Trigonal,3.1035
YMo2O7F,Monoclinic,3.1033
Ni3B7ClO13,Orthorhombic,3.1032
Tl4Ni7(PO4)6,Monoclinic,3.1027
Ni5Se4(ClO6)2,Triclinic,3.1026
LaIn(SO4)3,Trigonal,3.1025
K2NaPrI6,Cubic,3.1022
BaCoSiO4,Hexagonal,3.1021
ReH(CO)4,Trigonal,3.1016
SnH4(Cl2O)2,Orthorhombic,3.1015
Li4Mn5(P3O11)2,Monoclinic,3.1012
MgMn(SiO3)2,Orthorhombic,3.101
RbTm(MoO4)2,Monoclinic,3.1009
K2RbYI6,Cubic,3.1008
HPbBrO,Orthorhombic,3.1006
K2MoSO3,Monoclinic,3.1004
LiFePO4,Monoclinic,3.1003
LiMg30WO32,Tetragonal,3.1002
Sr2YNbO6,Cubic,3.0999
Ba3SrNb2O9,Hexagonal,3.0998
BaBi2(MoO4)4,Monoclinic,3.0997
Na6Fe3(PO4)4,Monoclinic,3.0997
BaY2ZnO5,Orthorhombic,3.0989
Li2TeMoO6,Monoclinic,3.0987
LiNd(MoO4)2,Monoclinic,3.0984
TeAs(BrF2)3,Monoclinic,3.0984
Sm3VGeO9,Monoclinic,3.098
Li2Mn5(PO4)4,Triclinic,3.098
Ca2VBiO6,Orthorhombic,3.0979
CsVSeO5,Monoclinic,3.0977
Li2GeTeO6,Trigonal,3.0974
CsGd(WO4)2,Monoclinic,3.0973
CsCoPO4,Monoclinic,3.0972
Li2Mn2(SiO3)3,Monoclinic,3.0971
TeH3CCl3,Monoclinic,3.0969
K2RbAsBr6,Cubic,3.0965
Co2P2H12O13,Monoclinic,3.0964
H12AuC4N,Tetragonal,3.0964
Ca10Ge16(B2O17)3,Orthorhombic,3.0963
K4MnMo4O15,Trigonal,3.0961
LiMnPO4,Hexagonal,3.0958
HSO3F,Orthorhombic,3.0957
RbH(CO2)2,Monoclinic,3.0954
K2NaScBr6,Cubic,3.0952
ZnTeMoO6,Orthorhombic,3.0952
Li2Fe2Si2O7,Trigonal,3.0952
Li2MnSiO4,Orthorhombic,3.0944
Li4Cr2Si4O13,Orthorhombic,3.0944
LiSnPO4,Orthorhombic,3.0941
Gd2Hf2(MoO4)7,Monoclinic,3.094
Cs2TlBiF6,Cubic,3.0939
Sr2LaNbO6,Cubic,3.0938
Li2CdSiO4,Orthorhombic,3.0934
MgS8(O5F2)4,Triclinic,3.0932
LiCaAl3N4,Tetragonal,3.093
Li2V3(P2O7)2,Triclinic,3.0925
Lu6MgWO12,Triclinic,3.0925
Li2Mn4P4O15,Monoclinic,3.0924
GdGaGe2O7,Monoclinic,3.0924
LiPr(MoO4)2,Monoclinic,3.0924
Na2CoP2O7,Tetragonal,3.0921
K2Li3FeO4,Monoclinic,3.0917
Li2AlFeO4,Monoclinic,3.0913
BaGa2SiS6,Triclinic,3.0907
Ca3Ti3Cr2O12,Cubic,3.0907
Ba4CaZr5O15,Tetragonal,3.0906
MgCo(SiO3)2,Orthorhombic,3.0905
MgMn(Si2O5)2,Tetragonal,3.0903
LiNdTi2O6,Orthorhombic,3.0901
LiCoPO4,Monoclinic,3.09
K3ScV2O8,Trigonal,3.0893
Li2SnP2O7,Monoclinic,3.0891
K3Mo2BrO7,Hexagonal,3.0891
H5C2NO4,Monoclinic,3.0878
Y2Si4CN6,Monoclinic,3.0876
LiMnPO4,Orthorhombic,3.0876
Cs6Si2NiO8,Triclinic,3.087
NaMg6BO7,Tetragonal,3.087
ZrNb2ZnO8,Monoclinic,3.087
La3Mg2NbO9,Orthorhombic,3.0869
Cs2YTlI6,Cubic,3.0866
Li2Fe2Si2O7,Monoclinic,3.0866
MgCoP2O7,Triclinic,3.0864
Cs2V2H2O7,Orthorhombic,3.0863
SbN(OF3)2,Orthorhombic,3.0857
LiCrPO4,Monoclinic,3.0857
Sr3Ta6(Si2O13)2,Hexagonal,3.0855
BH(PbO2)2,Monoclinic,3.0854
CsFeSiO4,Orthorhombic,3.0852
Li6MnSiO6,Cubic,3.0851
NaLi2CoF6,Cubic,3.085
K2P2H2O7,Triclinic,3.0848
Li8Fe(O2F)2,Triclinic,3.0845
Na9Li7V16O48,Monoclinic,3.0844
NaLiV2O6,Monoclinic,3.0841
Na4Cr2H6O11,Orthorhombic,3.0836
KTiAsO5,Orthorhombic,3.0836
Li3Cr(BO3)2,Monoclinic,3.0836
BaTi(SiO3)3,Trigonal,3.0835
Li9Cr3P8O29,Trigonal,3.0834
Nd2Ta2Cl2O7,Monoclinic,3.0833
Li2Sn3(P2O7)2,Triclinic,3.0831
Nd4S3NCl3,Hexagonal,3.0831
Li2CoSiO4,Orthorhombic,3.083
Mg6MnNiO8,Tetragonal,3.0826
Na2Zn(HO)4,Monoclinic,3.0824
SrMg30FeO32,Tetragonal,3.0823
LiCo2(PO3)5,Monoclinic,3.0821
CsGd(MoO4)2,Orthorhombic,3.082
CsMg30GaO32,Tetragonal,3.082
Li7Mn(OF)3,Triclinic,3.0819
LiFeSiO4,Hexagonal,3.0818
SrCo3(P2O7)2,Monoclinic,3.0817
Li2Mn2(SiO3)3,Orthorhombic,3.0812
RbBi(MoO4)2,Monoclinic,3.0808
Li4Cr3GaO8,Triclinic,3.0807
AlBPbO4,Orthorhombic,3.0805
BP2N2Cl7,Monoclinic,3.0803
ScH6Br3N2,Triclinic,3.0798
Li2SiNiO4,Trigonal,3.0796
NaNbGeO5,Monoclinic,3.0796
CaCoP2O7,Monoclinic,3.0791
Gd3Lu2(GaO4)3,Cubic,3.079
Li2CrSiO4,Trigonal,3.0789
Li8Fe(O2F)2,Orthorhombic,3.0785
BaMg30NiO32,Tetragonal,3.0784
CsUN3O11,Trigonal,3.0783
VH10SO10,Monoclinic,3.0782
Li2P2WO8,Monoclinic,3.0779
Li3Cr3SiO8,Monoclinic,3.0779
TaBi(P2O7)2,Monoclinic,3.0778
YIn(SO4)3,Trigonal,3.0773
RbTiAsO5,Orthorhombic,3.0771
Ca3Si3(MoO6)2,Cubic,3.077
LiNiPO4,Trigonal,3.0768
Sr2Ni(SeO3)3,Triclinic,3.0767
Ba3NaNbO6,Trigonal,3.0766
C7SeNF5,Monoclinic,3.0765
Li4Fe7(OF7)2,Triclinic,3.0765
SrLaGaO4,Tetragonal,3.0765
K3NaCr2O8,Monoclinic,3.0764
Tb4Mg(PO4)4,Triclinic,3.0764
Mg7As6(HO6)4,Triclinic,3.0762
SrGa2(GeO4)2,Monoclinic,3.0761
Rb2ScTlBr6,Cubic,3.0758
Rb2W3SeO12,Hexagonal,3.0758
RbNbGeO5,Orthorhombic,3.0758
InTeClO3,Monoclinic,3.0755
LiMn4(PO4)3,Triclinic,3.0753
FeH9(NF)3,Monoclinic,3.0752
CaAs2WO7,Monoclinic,3.075
KAs4ClO6,Hexagonal,3.0749
Te4W(OF4)5,Triclinic,3.0745
LiAlNi3O5,Monoclinic,3.0743
KMg6BO7,Tetragonal,3.074
Bi2Te2W3O16,Monoclinic,3.0739
LiFe(SiO3)2,Triclinic,3.0737
LiCo2P3O10,Monoclinic,3.0736
NaAlGeO4,Orthorhombic,3.0732
GaNi2BO5,Orthorhombic,3.0728
Li5Cr3NiO8,Cubic,3.0727
MgCrH10O9,Triclinic,3.0727
LiCoPO4,Monoclinic,3.0726
Li2Cr(H2O3)2,Orthorhombic,3.0725
AuCClO,Orthorhombic,3.0723
KCd6P7O24,Monoclinic,3.072
LiSnPO4,Tetragonal,3.072
B10H18C2S,Orthorhombic,3.0717
VH12SO11,Triclinic,3.0716
CoH12(ClO3)2,Monoclinic,3.0715
Zn3BPO7,Hexagonal,3.0714
LiCoPO4,Monoclinic,3.071
KMn4(PO4)3,Orthorhombic,3.0707
Ba4CaZr5O15,Orthorhombic,3.0705
LiMnBO3,Monoclinic,3.0704
MgPb2WO6,Orthorhombic,3.0703
Tb6H44N8O51,Triclinic,3.0702
Na2Cd(SiO3)2,Orthorhombic,3.0701
LiTiPO5,Triclinic,3.07
CaTa5(PO4)9,Trigonal,3.0697
AgCNO,Monoclinic,3.0696
LuTiClO3,Monoclinic,3.0696
KVPO5,Orthorhombic,3.0694
RbNbSiO5,Monoclinic,3.0692
KTa2PO8,Trigonal,3.0691
BaBiBrO2,Orthorhombic,3.0691
CsCoPO4,Orthorhombic,3.0688
Mn5P3ClO12,Hexagonal,3.0688
NaMg30FeO32,Tetragonal,3.0685
KGaGe3O8,Triclinic,3.0684
WN2(OF2)2,Monoclinic,3.0684
NaCoPO4,Hexagonal,3.0681
BaCa(GaO2)4,Orthorhombic,3.0678
Pr2MgTi4O12,Monoclinic,3.0677
SnP2Cl8O3,Triclinic,3.0676
K2AlAgF6,Cubic,3.0675
SrMg30FeO32,Tetragonal,3.0674
SmV2BiO8,Tetragonal,3.0673
TmTiClO3,Monoclinic,3.0673
CsLiCrO4,Monoclinic,3.0669
Rb2Ti(GeO3)3,Trigonal,3.0665
HgAs2HF13,Monoclinic,3.0664
Pr2Ta2Cl2O7,Monoclinic,3.0662
BaTi(SiO3)3,Hexagonal,3.0661
CsInTe3O8,Triclinic,3.066
LiSm(MoO4)2,Monoclinic,3.066
K4BaV6O18,Trigonal,3.0658
K6Te3(H8O7)4,Triclinic,3.0658
KVCdO4,Monoclinic,3.0655
Rb2V(PO4)2,Orthorhombic,3.0654
Co3P4PbO14,Monoclinic,3.0652
Rb4BaV6O18,Trigonal,3.0652
NaY(Te2O5)2,Tetragonal,3.065
Tm6MgWO12,Triclinic,3.0646
Mg6BiBO8,Tetragonal,3.0644
La2MgTiO6,Monoclinic,3.064
Ba2LaNbO6,Monoclinic,3.0639
NaH2BrO5,Monoclinic,3.0639
Ca4La2Zr4O15,Trigonal,3.0637
ZnCoP2O7,Triclinic,3.0637
CsRb2MoF6,Cubic,3.0636
La2Si(IO2)2,Triclinic,3.0635
BaEr2ZnO5,Orthorhombic,3.0633
Sr2SmNbO6,Cubic,3.0633
Na4TiAs2O9,Monoclinic,3.0631
GaAs(H2O3)2,Orthorhombic,3.063
Nb2Si2SO12,Monoclinic,3.0617
Nd2Te3MoO12,Orthorhombic,3.0617
NaCr(SiO3)2,Monoclinic,3.0616
Li2FeSiO4,Triclinic,3.0614
ZnSi2SnO6,Monoclinic,3.0614
Y2Mn3(SiO4)3,Cubic,3.0614
LiIn(IO3)4,Triclinic,3.0613
Na2Gd2B2O7,Monoclinic,3.061
NaMnPO4,Orthorhombic,3.061
K2ScTlBr6,Cubic,3.0604
Na5Li3V8O24,Triclinic,3.0604
Mg6MnVO8,Tetragonal,3.0603
Ca2Ga2GeO7,Monoclinic,3.0602
SrCo2(PO4)2,Triclinic,3.0601
KTiPO5,Orthorhombic,3.0598
Na2CoP2O7,Tetragonal,3.0598
Rb3B(SeO4)3,Orthorhombic,3.0595
ZnSi2SnO6,Orthorhombic,3.0593
Li2Co(CO3)2,Monoclinic,3.0592
BaHo2ZnO5,Orthorhombic,3.0589
K3NaCr2O8,Trigonal,3.0589
Li2Mn3(Si3O8)2,Triclinic,3.0588
BaV2ZnO7,Monoclinic,3.0584
SbAsAuF9,Monoclinic,3.0581
MgCoP2O7,Monoclinic,3.0579
BaTm2ZnO5,Orthorhombic,3.0578
As3Pb5ClO12,Hexagonal,3.0576
H20SN8O13,Monoclinic,3.0575
LiMn4(PO4)3,Orthorhombic,3.0575
Li3Cr2(PO4)3,Trigonal,3.0572
LiCo(PO3)3,Orthorhombic,3.0572
BaDy2ZnO5,Orthorhombic,3.0569
LiFeSiO4,Hexagonal,3.0569
LiFe2OF3,Orthorhombic,3.0566
LiFeBO3,Monoclinic,3.0565
K2RbMoF6,Cubic,3.0563
Ca2CoSi2O7,Tetragonal,3.056
Sr4Al6SeO12,Cubic,3.0557
LaGd3(ClO)4,Orthorhombic,3.0553
LiMg30FeO32,Tetragonal,3.055
SrLaScO4,Tetragonal,3.0547
BaLaInO4,Orthorhombic,3.0545
LiCo(PO3)3,Triclinic,3.0545
Ba2Nb2TeO10,Orthorhombic,3.0541
Li2Fe(BO2)5,Monoclinic,3.054
LaGd(ClO)2,Tetragonal,3.0539
Na2Cd3(P2O7)2,Triclinic,3.0538
LiMn4(PO4)3,Tetragonal,3.0534
Rb2NaInCl6,Cubic,3.0533
K3NaCr2O8,Monoclinic,3.0529
SrZn2(AsO4)2,Monoclinic,3.0527
Mg14VSiO16,Orthorhombic,3.0526
Ba3V4ZnO14,Monoclinic,3.0525
GdAl3(PbO4)2,Cubic,3.0525
Rb2NaSbCl6,Cubic,3.0525
GaAs(H2O3)2,Orthorhombic,3.052
YAl3(Si5N8)3,Triclinic,3.0518
CsHo(MoO4)2,Monoclinic,3.0516
NaLi2V3O9,Monoclinic,3.0515
Pb3WCl2O5,Orthorhombic,3.0513
MgBi4(PO6)2,Orthorhombic,3.0513
KLu(MoO4)2,Monoclinic,3.0507
BaTb2ZnO5,Orthorhombic,3.0506
LiMg30BO31,Orthorhombic,3.05
Rb2Cd2(SO4)3,Monoclinic,3.0499
Li2VOF5,Monoclinic,3.0497
LiAlAs2O7,Monoclinic,3.0497
Zn7H10(CO8)2,Monoclinic,3.0495
Co3P2(H2O3)4,Orthorhombic,3.0494
Sm6H44N8O51,Triclinic,3.0493
Na7Cr4P9O32,Monoclinic,3.0492
RbLu(MoO4)2,Monoclinic,3.0489
Ca2ZnGe2O7,Tetragonal,3.0488
NaTiPO5,Monoclinic,3.048
Na2MoAs2O9,Monoclinic,3.0479
Li3Cr2(PO4)3,Monoclinic,3.0477
Li2Nb4ZnO12,Triclinic,3.0476
H16S(N3O5)2,Monoclinic,3.0474
TeC4(ClF3)2,Monoclinic,3.0474
CsRe3(O3F5)2,Triclinic,3.0473
RbLiMg30O31,Orthorhombic,3.047
H4Pb(CO3)2,Orthorhombic,3.0467
SrLiAl3N4,Triclinic,3.0465
NaLi15V16O48,Monoclinic,3.0463
Li3Co(BO2)5,Triclinic,3.0462
LiH2BrO5,Monoclinic,3.0459
LiFePO4,Hexagonal,3.0458
B20H30C3N2,Orthorhombic,3.0457
Na5WNO4,Orthorhombic,3.0457
NdTaTiO6,Orthorhombic,3.0457
Ba2V3BiO11,Monoclinic,3.0455
CaCrP2O7,Triclinic,3.0451
Li2Fe2Si3O10,Orthorhombic,3.0445
NaMg30BiO32,Tetragonal,3.0444
AlSi3AgO8,Triclinic,3.0442
MgW2(OF4)2,Triclinic,3.0438
NdHoZr2O7,Orthorhombic,3.0438
BaSrGd4O8,Orthorhombic,3.0431
KAlAs2O7,Triclinic,3.0428
H3CNO2,Monoclinic,3.0427
SrMg30CO32,Tetragonal,3.0427
Zn2PHO5,Orthorhombic,3.0421
NdH3(SeO4)3,Hexagonal,3.042
Ti2Ni(PO5)2,Monoclinic,3.042
Rb2Sc(NO3)5,Trigonal,3.0417
Zr2Ti(PbO3)3,Monoclinic,3.0417
Rb5Gd(MoO4)4,Monoclinic,3.0413
CsTiAsO5,Orthorhombic,3.0409
KNa2AsF6,Cubic,3.0404
KNaGeO3,Orthorhombic,3.0403
Ni3Sb4(OF)6,Cubic,3.04
Ni5Te4(ClO6)2,Monoclinic,3.04
Ba2PrNbO6,Trigonal,3.0394
H12CN10O3,Orthorhombic,3.0394
LiCr(PO3)4,Monoclinic,3.0393
LiVPO4,Orthorhombic,3.0389
Na3Si2PO8,Orthorhombic,3.0387
Cs4BaV6O18,Trigonal,3.0382
LiCr(SiO3)2,Monoclinic,3.0382
LiNiBO3,Hexagonal,3.0381
NiH12(BrO7)2,Trigonal,3.038
Rb2YTlI6,Cubic,3.0376
SnPHO5,Triclinic,3.0376
Pr2Ti3(ClO4)2,Orthorhombic,3.0371
GdH2ClO2,Monoclinic,3.0368
K2MoP2O9,Monoclinic,3.0368
K2SrV4O12,Tetragonal,3.0368
Y2Si3(NiO4)3,Cubic,3.0365
LiFeSiO4,Monoclinic,3.0364
Li2Fe(SiO3)2,Orthorhombic,3.0363
LiFe(SiO3)2,Orthorhombic,3.0363
LiFeSiO4,Monoclinic,3.0362
Na2LuAgCl6,Cubic,3.0362
Na3Gd(PO4)2,Monoclinic,3.036
Li4V(PO3)6,Monoclinic,3.0356
KNbWO6,Orthorhombic,3.0355
LiSiBiO4,Monoclinic,3.0355
K2ScAgF6,Cubic,3.0351
SrCoP2O7,Monoclinic,3.0348
SnH6C2S,Tetragonal,3.0337
Ge2C2(SF2)3,Cubic,3.0337
KRe2O4F7,Monoclinic,3.0333
NaLi3V4O12,Monoclinic,3.0329
Ba3GaS4Br,Orthorhombic,3.0328
LiNiPO4,Orthorhombic,3.0327
K2Ni(CN)4,Monoclinic,3.0324
Na2Li3FeO4,Orthorhombic,3.0323
BaMg30FeO32,Tetragonal,3.0322
Ga10GePb3O20,Monoclinic,3.0318
Li6Fe(OF)3,Trigonal,3.0318
LiFeSiO4,Orthorhombic,3.0317
TiZnSiO5,Triclinic,3.0316
K2TiOF4,Orthorhombic,3.0316
BaNa2(Ge4O9)2,Trigonal,3.0309
Pr4S3NCl3,Hexagonal,3.0308
LaGa(SO4)3,Trigonal,3.0307
NaGa(H2N)4,Monoclinic,3.0307
La2TiZnO6,Trigonal,3.0304
Na2Ca(CO3)2,Hexagonal,3.0303
K2ZnGeO4,Orthorhombic,3.0302
Mg4Ta2(SO4)9,Trigonal,3.0302
LiFeSiO4,Trigonal,3.03
CsAl3(SiO4)3,Monoclinic,3.0296
H8C3(NO)3,Monoclinic,3.0294
Ba3Ta6(Si2O13)2,Hexagonal,3.0288
MnNiP2O7,Monoclinic,3.0288
LiInSiO4,Orthorhombic,3.0287
LiNiPO4,Monoclinic,3.0283
Rb2MoP2O9,Monoclinic,3.0281
RbAlAs2O7,Triclinic,3.0281
Ba4CaZr5O15,Tetragonal,3.0277
Zn2SiH2O5,Orthorhombic,3.0276
SrLiAlO3,Monoclinic,3.0271
RbInTe3O8,Triclinic,3.0269
Li2CoSiO4,Orthorhombic,3.0265
Mg14VCdO16,Tetragonal,3.0265
NaVCdO4,Orthorhombic,3.0263
K2Mn2(MoO4)3,Orthorhombic,3.0261
SrNdAlO4,Tetragonal,3.0255
B6Pb3O11F2,Monoclinic,3.0254
Rb2CrAgF6,Cubic,3.0253
Rb2Te(H6O5)2,Triclinic,3.0252
Li2Mn2Si2O7,Orthorhombic,3.025
LiMnPO4,Orthorhombic,3.0247
H15IrBr3N5,Orthorhombic,3.0246
Y2Si3N4O3,Tetragonal,3.0246
LiFeSiO4,Monoclinic,3.0244
Al2Fe(PO4)3,Triclinic,3.0241
Li3Tm(NO3)6,Monoclinic,3.0238
SnH8(CI)4,Tetragonal,3.0236
KGa(Te3O7)2,Cubic,3.0235
LiCrP2O7,Monoclinic,3.0234
Ca3Ni3(AsO4)4,Monoclinic,3.0233
LiFe(SiO3)2,Orthorhombic,3.0233
KSnPO5,Orthorhombic,3.0231
MgMoP2O7,Triclinic,3.0228
Li8Fe(O2F)2,Triclinic,3.0228
RbNaMg30O31,Orthorhombic,3.0227
K4Mn(MoO4)3,Triclinic,3.0225
LiFeSiO4,Hexagonal,3.0224
Li2Fe2(Si2O5)3,Orthorhombic,3.0223
Mg2MnWO6,Monoclinic,3.0221
ZnFe2(PO4)2,Monoclinic,3.0221
Ho6MgWO12,Triclinic,3.0219
NaIn(IO3)4,Monoclinic,3.0219
Li4FeOF5,Monoclinic,3.0215
LiFeSiO4,Monoclinic,3.0214
LiAlNiO3,Triclinic,3.0213
Li4V(PO3)6,Triclinic,3.0212
NaMg6CrO8,Tetragonal,3.0212
VPPb3O8,Trigonal,3.0205
Li2Fe4OF8,Monoclinic,3.0204
Li2V(PO3)4,Monoclinic,3.0199
Ba6Te10Br2O25,Orthorhombic,3.0197
ZnCrP2O7,Triclinic,3.0195
VH6SO8,Monoclinic,3.0193
YSn2BiO7,Orthorhombic,3.0192
LiSn(PO3)4,Triclinic,3.0191
KTaTiO5,Orthorhombic,3.019
Na2VPO6,Orthorhombic,3.0187
Cs2NaGdCl6,Cubic,3.0186
Cs2Hf(WO4)3,Trigonal,3.0183
Mg5Nb(BO4)3,Orthorhombic,3.0182
RbAl(SeO4)2,Trigonal,3.0179
Sr2LaTa3O11,Orthorhombic,3.0179
LiCr2P5O16,Monoclinic,3.0178
Li3CrSiO5,Triclinic,3.0177
Ba2ScTaO6,Cubic,3.0173
LiNb(BO3)2,Monoclinic,3.017
AgH3CN2,Orthorhombic,3.0167
RbNaMg14O15,Orthorhombic,3.0162
MgAs2(XeF8)2,Orthorhombic,3.016
Nd2Ti3(ClO4)2,Orthorhombic,3.016
NaH6ClO5,Triclinic,3.0156
Gd4BClO7,Monoclinic,3.0154
Li4Co(BO3)2,Orthorhombic,3.0154
LiVOF4,Triclinic,3.0153
NaVTeO5,Monoclinic,3.0152
NaGa(TeO3)2,Orthorhombic,3.015
LiMnPO4,Orthorhombic,3.0149
LiCoPO4,Monoclinic,3.0148
KMg14SbO16,Orthorhombic,3.0147
Ca3Ga2(Ge2O7)2,Monoclinic,3.0145
KRb2AsBr6,Cubic,3.0145
Rb2Na(NO3)3,Orthorhombic,3.0142
LiMn10(PO4)7,Trigonal,3.0141
Li2P4WO13,Triclinic,3.0138
BaTeMo2O9,Orthorhombic,3.0136
Cs2KCoF6,Cubic,3.0136
Li3Sb3(PO4)4,Triclinic,3.0134
NdWNO3,Triclinic,3.013
B3Pb3NO10,Orthorhombic,3.0129
Cs4Fe(MoO4)3,Monoclinic,3.0126
Li7Fe5OF15,Triclinic,3.0126
LiCoPO4,Monoclinic,3.0117
CrHSe3O8,Orthorhombic,3.0114
Li2CoP2O7,Triclinic,3.0112
LiFePO4,Tetragonal,3.0111
BaZr2SnO6,Tetragonal,3.011
Li2NiP2O7,Monoclinic,3.0106
BaSi2(NO)2,Orthorhombic,3.0102
LiFeSiO4,Orthorhombic,3.0101
Ba8Zr3(SbO6)4,Tetragonal,3.0097
KRbGeO3,Orthorhombic,3.0096
FeTe(PO4)2,Monoclinic,3.0095
RbTaTiO5,Orthorhombic,3.0092
RbV3Cd3O11,Monoclinic,3.0091
NaZnAsO4,Monoclinic,3.009
Li3Cr2(PO4)3,Monoclinic,3.0089
LiCr2P5O16,Monoclinic,3.0088
Rb2SbCl3F2,Triclinic,3.0086
RbVPO5,Orthorhombic,3.0085
Cs2LiYI6,Cubic,3.0085
LiFeSiO4,Hexagonal,3.0082
